HOSP_ID,HOSPITAL_NAME,FIRM_TYPE,HOSPITAL_TYPE,ADDRESS,ADDRESS1,CITY,STATE,ZIP_CODE,PHONE,COUNTY,WEBSITE,HOSPITAL_OWNERSHIP,STATUS,NUMBER_BEDS,EST_READMISSION_PENALTY_FY2015,READMISSION_RATE_PENALTY_FY_2014,EST_READMISSION_PENALTY_FY2014,READMISSION_RATE_PENALTY_FY_2013,DATE_FISCAL_YEAR_END,TOT_PATIENT_REVENUE,INPATIENT_REVENUE,OUTPATIENT_REVENUE,PATIENT_DISCOUNTS,NET_PATIENT_REVENUE,NET_MEDICARE_REVENUE,NET_MEDICAID_REVENUE,PCT_PATIENT_DISCOUNTS,TOT_SALARIES,TOTAL_CONTRACT_LABOR,LABOR_COMP_RATIO,NET_INCOME,NUMBER_EMPLOYEES,NUMBER_AFFILIATED_PHYSICIANS,AVERAGE_LENGTH_OF_STAY,BED_UTILIZATION,AVG_DAILY_CENSUS,TOTAL_DAYS,INPATIENT_PART_C_DAYS,BIRTHS,TOTAL_ER_VISITS,PCT_MEDICARE_ER_ADMITTED,OUTPATIENT_SURGERIES,INPATIENT_SURGERIES,TOT_SURGERIES,LATITUDE,LONGITUDE
12840,Bertrand Chaffee Hospital,Hospital,Short Term Acute Care Hospital,224 East Main Street,,Springville,NY,14141,716.592.2871,NY - Erie,www.chaffeehospitalandhome.com/,Voluntary Nonprofit - Other,Active,23,26347.14435,-2.00E-02,28918.30892,-1.00E-02,31-Dec,38366739,14346632,24020107,20135224,18231515,1943823,1058437,0.5248,10104558,128831,0.701686667,638393,189,30,4.222381636,0.383953033,8.830919765,2943,1256,,6922.422137,0.173598553,667,23,690,42.5083,-78.66
12841,Kenmore Mercy Hospital,Hospital,Short Term Acute Care Hospital,2950 Elmwood Avenue,,Kenmore,NY,14217,716.447.6100,NY - Erie,www.chsbuffalo.org/body.cfm?id=49,Voluntary Nonprofit - Church,Active,164,12558.30467,-9.00E-04,16847.42004,-1.90E-03,31-Dec,293634729,200961996,92672733,143249464,150385265,20272146,11160345,0.4878,65543466,422782,0.53482037,3918352,881,110,4.209873176,0.515745861,84.5823212,30871,11396,,24347.4,0.349671772,2735,3380,4776,42.9772,-78.8783
12842,Buffalo VA Medical Center (VA Western New York Healthcare System),Hospital,VA Hospital,3495 Bailey Avenue,,Buffalo,NY,14215,716.834.9200,NY - Erie,www.buffalo.va.gov/,Governmental - Federal,Active,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9523,-78.8134
12843,Mercy Hospital Of Buffalo,Hospital,Short Term Acute Care Hospital,565 Abbott Road,,Buffalo,NY,14220,716.826.7000,NY - Erie,www.chsbuffalo.org/body.cfm?id=50,Voluntary Nonprofit - Church,Active,364,4183.157751,0,0,0,31-Dec,765286466,520677193,244609273,405091910,360194556,57805742,37702268,0.5293,145068897,2722146,0.54985539,19541207,2372,324,4.884800933,0.656668674,239.0273973,92142,32140,2129,79175.46,0.345562944,4237,8597,9375,42.8483,-78.8126
12844,Erie County Medical Center,Hospital,Short Term Acute Care Hospital,462 Grider Street,,Buffalo,NY,14215,716.898.3000,NY - Erie,www.ecmc.edu,Governmental - County,Active,276,31635.03301,-4.00E-04,12626.72685,-7.00E-04,31-Dec,839819033,505640099,334178934,412250272,427568761,66046683,80890926,0.4908,169998762,,0.63077844,9125765,2098,250,6.412447422,0.811863905,224.0744379,82323,13685,,65146.38,0.318108108,8524,5308,11178,42.9272,-78.829
12845,Moses - Ludington Hospital,Hospital,Critical Access Hospital,1019 Wicker Street,,Ticonderoga,NY,12883,518.585.2831,NY - Essex,www.mosesludington.com,Voluntary Nonprofit - Other,Active,15,,,,,31-Dec,23151040,1820933,21330107,12291672,10859368,2777174,1032408,0.5309,,,0.141962681,-1037710,119,8,5.423469388,0.194155251,2.912328767,1063,87,,6946.2,3.39E-03,192,,192,43.8502,-73.4357
12846,Elizabethtown Community Hospital,Hospital,Critical Access Hospital,75 Park Street,,Elizabethtown,NY,12932,518.873.6377,NY - Essex,www.ech.org/,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,33155935,6690392,26465543,14291405,18864530,4624385,1409070,0.431,,,0.131282624,3014422,167,6,12.35357143,0.379068493,9.476712329,3459,69,,4610.556389,2.09E-03,1,,1,44.2158,-73.5959
12847,Adirondack Medical Center Sarnac Lake,Hospital,Short Term Acute Care Hospital,2233 State Route 86,,Saranac Lake,NY,12983,518.891.4141,NY - Franklin,www.amccares.org,Voluntary Nonprofit - Other,Active,83,27402.63155,-4.00E-04,3688.728679,-1.90E-03,31-Dec,176840308,61135004,115705304,90956575,85883733,16599920,7610003,0.5143,40531721,1795177,0.585444487,2448585,545,65,4.519003378,0.340320185,28.24657534,10701,381,170,16752.12216,0.232249921,2425,1202,3283,44.3164,-74.155
12848,Alice Hyde Medical Center,Hospital,Short Term Acute Care Hospital,133 Park Street,,Malone,NY,12953,518.483.3000,NY - Franklin,www.alicehyde.com,Voluntary Nonprofit - Other,Active,76,40474.24175,-3.40E-03,20889.65806,-2.60E-03,31-Dec,134788014,35199986,99588028,73007473,61780541,11157095,7969394,0.5416,33433405,,0.67254997,-787749,483,55,4.787593985,0.347188176,26.38630137,10188,958,379,17234.70558,0.250759878,1498,605,1899,44.857,-74.2921
12849,Nathan Littauer Hospital,Hospital,Short Term Acute Care Hospital,99 East State Street,,Gloversville,NY,12078,518.725.8621,NY - Fulton,www.nlh.org,Voluntary Nonprofit - Other,Active,73,114485.5437,-3.70E-03,26719.7046,-4.90E-03,31-Dec,248465884,71605174,176860710,161756783,86709101,10348441,9482067,0.651,45264927,299761,0.682915407,4688601,687,56,3.892006525,0.416626009,30.41369863,11929,2834,360,22033.41663,0.235112142,2961,836,3490,43.0683,-74.3309
12850,United Memorial Medical Center,Hospital,Short Term Acute Care Hospital,127 North Street,,Batavia,NY,14020,585.343.6030,NY - Genesee,www.ummc.org,Voluntary Nonprofit - Other,Active,131,56581.301,-5.70E-03,41218.26822,-1.00E-02,31-Dec,194122426,61532188,132590238,117926032,76196394,10371523,9178052,0.6074,33514030,2697269,0.608098948,1943726,656,86,5.719279376,0.419073512,54.89863014,21270,5233,666,22824.54,0.287750254,2967,980,3507,43.0041,-78.1784
12851,Little Falls Hospital,Hospital,Critical Access Hospital,140 Burwell Street,,Little Falls,NY,13365,315.823.1000,NY - Herkimer,www.lfhny.org,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,55068709,11429309,43639400,30196255,24872454,5296647,2808539,0.5483,,,0.147582663,427965,237,19,7.869618696,0.701150685,17.52876712,6398,585,,12254.59512,1.63E-02,582,0,582,43.0441,-74.8475
12852,River Hospital,Hospital,Critical Access Hospital,4 Fuller Street,,Alexandria Bay,NY,13607,315.482.2511,NY - Jefferson,www.riverhospital.org,Voluntary Nonprofit - Other,Active,24,,,,,31-Dec,22253750,1204974,21048776,8628645,13625105,2145934,1170711,0.3877,,,6.69E-02,-405371,163,13,13.22115385,0.15696347,3.767123288,1375,23,,8208.96,0,552,1,553,44.3369,-75.9209
12853,Samaritan Medical Center,Hospital,Short Term Acute Care Hospital,830 Washington Street,,Watertown,NY,13601,315.785.4000,NY - Jefferson,www.samaritanhealth.com/smc.php,Voluntary Nonprofit - Other,Active,165,31254.65847,0,0,0,31-Dec,437765657,166540530,271225127,251377282,186388375,42451148,17805426,0.5742,85146614,1134959,0.61073024,6682048,1393,184,4.922183952,0.64068078,105.7123288,38585,,1787,53911.08,0.344580472,428,1600,1609,43.9645,-75.9127
12854,Carthage Area Hospital,Hospital,Critical Access Hospital,1001 West Street,,Carthage,NY,13619,315.493.1000,NY - Jefferson,www.carthagehospital.com,Voluntary Nonprofit - Other,Active,34,2677.964197,-1.00E-03,2032.390916,-4.00E-04,,86267181.5,18609701.1,67657480.4,56673555.16,29593626.34,2902851.735,8197623.89,0.6569,19308715.85,218951.0276,0.742086408,2216277.348,168,30,3.915187377,0.272668183,9.270718232,3991.933702,,268,6468.441617,0.159106297,679,45,724,43.9859,-75.5954
12855,New York Methodist Hospital,Hospital,Short Term Acute Care Hospital,506 Sixth Street,,Brooklyn,NY,11215,718.780.3000,NY - Kings,www.nym.org,Voluntary Nonprofit - Other,Active,516,1532116.538,-1.42E-02,1293590.798,-1.00E-02,31-Dec,1591844612,1159903684,431940928,970572609,621272003,173955783,108385283,0.6097,251475165,6103304,0.553260943,128601000,3238,413,5.507411498,0.940527769,485.3123288,189488,32041,5369,107942.52,0.603071196,4331,6224,10555,40.6676,-73.9785
12856,Brookdale Hospital Medical Center,Hospital,Short Term Acute Care Hospital,One Brookdale Plaza,,Brooklyn,NY,11212,718.240.5000,NY - Kings,www.brookdale.edu/,Voluntary Nonprofit - Other,Active,364,144784.4993,-2.40E-03,69966.48843,-4.90E-03,31-Dec,870391326,629094563,241296763,514467048,355924278,62021726,141264815,0.591,257620605,1126435,0.955208032,-10370753,3136,175,5.641134752,0.662074303,240.9950464,83517,17055,1428,105024.3,0.407924107,3671,2856,5456,40.6542,-73.9106
12857,Lutheran Medical Center,Hospital,Short Term Acute Care Hospital,150 55th Street,,Brooklyn,NY,11220,718.630.7000,NY - Kings,www.lmcmc.com,Voluntary Nonprofit - Other,Active,323,640311.3358,-7.00E-03,410862.9525,-8.60E-03,31-Dec,1190050082,777697681,412352401,668567244,521482838,,142589362,0.5617,277566263,1359875,0.731242279,7166670,3879,274,4.910957684,0.861429129,278.2416086,110251,17429,3770,69421.2,0.603926536,4094,4582,8676,40.6469,-74.0209
12858,University Hospital Of Brooklyn (Downstate),Hospital,Short Term Acute Care Hospital,445 Lenox Road,,Brooklyn,NY,11203,718.270.1000,NY - Kings,www.downstate.edu/uhb/,Governmental - State,Active,579,830695.9775,-1.63E-02,1004018.048,-1.00E-02,31-Dec,1379628544,777604742,602023802,748842982,630785562,123630955,261093551,0.5427,392079834,6917885,0.871055181,-3192721,4619,213,5.988089521,0.570681619,330.4246575,124684,22906,1773,65288.06269,0.348504673,10316,2605,13965,40.6545,-73.9442
12859,Wyckoff Heights Medical Center,Hospital,Short Term Acute Care Hospital,374 Stockholm Street,,Brooklyn,NY,11237,718.963.7272,NY - Kings,www.wyckoffhospital.org,Voluntary Nonprofit - Other,Active,276,399918.3481,-7.60E-03,235888.525,-1.00E-02,31-Dec,604205695,386437031,217768664,362849217,241356478,,102738448,0.6005,119826345,,0.676324988,273801,1795,157,4.832303255,0.667411157,184.2054795,70368,14117,1362,18094.67274,0.156044678,2008,2156,4164,40.7047,-73.9176
12860,Maimonides Medical Center,Hospital,Short Term Acute Care Hospital,4802 Tenth Avenue,,Brooklyn,NY,11219,718.283.6000,NY - Kings,www.maimonidesmed.org,Voluntary Nonprofit - Other,Active,641,710747.3552,-5.10E-03,632092.0693,-1.00E-02,31-Dec,2701751451,2016557078,685194373,1813841031,887910420,277423069,264205194,0.6713,531496224,1856965,0.782646758,48301933,5638,605,5.484617087,0.866321984,555.3123918,198236,22934,7655,135682.44,0.511340206,8212,7786,15998,40.6129,-73.9264
12861,Coney Island Hospital,Hospital,Short Term Acute Care Hospital,2601 Ocean Parkway,,Brooklyn,NY,11235,718.616.3000,NY - Kings,www.nyc.gov/html/hhc/html/facilities/coneyisland.shtml,Governmental - City,Active,292,409946.6865,-1.25E-02,445003.4356,-1.00E-02,30-Jun,753391361,520584891,232806470,222731881,530659480,76316345,409508000,0.2956,173463455,9126246,0.487724003,122360891,2551,209,6.216111541,0.903499102,263.8217379,88275,12297,1313,76509.18,0.474695408,1044,2420,1758,40.5904,-73.9653
12862,Kingsbrook Jewish Medical Center,Hospital,Short Term Acute Care Hospital,585 Schenectady Avenue,,Brooklyn,NY,11203,718.604.5000,NY - Kings,www.kingsbrook.org/,Voluntary Nonprofit - Other,Active,180,186650.0161,-5.30E-03,199219.3786,-8.40E-03,31-Dec,888888235,735360019,153528216,646154235,242734000,52995999,109874349,0.7269,131896916,,0.7330402,-5708000,1389,118,5.552292633,0.656133942,118.1041096,43108,11252,,39404.64,0.52919855,756,1765,1585,40.6593,-73.9341
12863,Kings County Hospital Center,Hospital,Short Term Acute Care Hospital,451 Clarkson Avenue,,Brooklyn,NY,11203,718.245.3131,NY - Kings,www.nyc.gov/html/hhc/kchc/html/home/home.shtml,Governmental - City,Active,406,88584.2355,-2.60E-03,59513.19447,-6.40E-03,30-Jun,1460768545,850635872,610132673,756844552,703923993,70807458,459551208,0.5181,378054677,3049291,0.751363892,-3772780,4097,50,6.260658392,0.826412039,335.5232877,127611,17435,2236,149498.34,0.401334604,4095,3080,6239,40.6558,-73.9446
12864,University Hospital Of Brooklyn At Long Island College Hospital (Closed May 2014),Hospital,Short Term Acute Care Hospital,339 Hicks Street,,Brooklyn,NY,11201,718.780.1000,NY - Kings,www.lich.org,,Closed,,,,,-1.00E-02,,,,,,,,,,,,,,,,,,,,,1688,60515.58,,1307,2806,1307,40.6912,-73.9978
12865,Brooklyn Hospital Center At Downtown Campus,Hospital,Short Term Acute Care Hospital,121 Dekalb Avenue,,Brooklyn,NY,11201,718.250.8000,NY - Kings,www.tbh.org/,Voluntary Nonprofit - Other,Active,322,140303.5185,-5.60E-03,163888.7018,-1.00E-02,31-Dec,828022963,445707639,382315324,485215420,342807543,,129018032,0.5859,170036497,2857866,0.643923305,11754000,2379,229,5.70984146,0.802556403,258.4231618,95440,19634,2103,69137.64,0.498559078,16,4257,2612,40.6898,-73.9779
12866,New York Community Hospital Of Brooklyn,Hospital,Short Term Acute Care Hospital,2525 Kings Highway,,Brooklyn,NY,11229,718.692.5300,NY - Kings,www.nych.com,Voluntary Nonprofit - Other,Active,134,465321.264,-9.50E-03,354054.0533,-1.00E-02,31-Dec,187419965,156325226,31094739,88417284,99002681,55607533,10894845,0.4717,42790577,738641,0.613761015,7893000,570,92,5.89587144,0.922653854,123.6356164,45127,4327,,29672.71453,0.660331458,1427,940,2367,40.6132,-73.9489
12867,Woodhull Medical And Mental Health Center,Hospital,Short Term Acute Care Hospital,760 Broadway,,Brooklyn,NY,11206,718.963.8000,NY - Kings,www.nyc.gov/html/hhc/woodhull/html/home/home.shtml,Governmental - City,Active,238,118244.4348,-5.20E-03,69531.21728,-1.00E-02,30-Jun,828959552,370615146,458344406,449818494,379141058,35169816,254224236,0.5426,163213798,24188098,0.727904961,-46859193,2454,48,5.361426709,0.61512605,146.4,57571,5907,1797,108799.32,0.224006116,3026,1946,4114,40.7005,-73.9416
12868,Interfaith Medical Center,Hospital,Short Term Acute Care Hospital,1545 Atlantic Avenue,,Brooklyn,NY,11213,718.613.4000,NY - Kings,www.interfaithmedical.com,Voluntary Nonprofit - Other,Active,167,74320.2185,-5.70E-03,81693.16948,-1.00E-02,31-Dec,480111572,349895898,130215674,317643524,162468048,,75307631,0.6616,102918830,1959034,0.713477416,-12458956,1242,62,5.698274776,0.742350915,123.9726027,45250,6975,,12491.37284,0.212447356,200,603,803,40.6777,-73.9377
12869,Lewis County General Hospital,Hospital,Critical Access Hospital,7785 North State Street,,Lowville,NY,13367,315.376.5200,NY - Lewis,www.lcida.org/lcgh.html,Governmental - County,Active,54,8022.262545,0,0,0,,111796382.6,41678863.03,70117519.61,51244360.32,60552022.32,7756904.581,1684439.355,0.4583,31600102.26,149979.7419,0.576553609,-11840503.16,144,28,5.4048583,0.373015873,20.14285714,7837.741935,29.3548,351,12393,0.171712159,921,325,1105,43.7959,-75.498
12870,Nicholas H Noyes Memorial Hospital,Hospital,Short Term Acute Care Hospital,111  Clara Barton Street,,Dansville,NY,14437,585.335.6001,NY - Livingston,www.noyes-health.org/,Voluntary Nonprofit - Other,Active,72,6534.066923,-2.00E-03,7298.662055,-3.80E-03,31-Dec,117860891,22420718,95440173,75187989,42672902,6822609,6906090,0.6379,20157010,397662,0.582141871,1733824,379,59,4.225,0.249238965,17.94520548,7098,1782,238,14846.46903,0.182577566,2135,499,2634,42.5527,-77.7007
12871,Community Memorial Hospital,Hospital,Short Term Acute Care Hospital,150 Broad Street,,Hamilton,NY,13346,315.824.1100,NY - Madison,www.communitymemorial.org,Voluntary Nonprofit - Other,Active,36,,0,0,0,9-Jun,71836116.55,31269623.75,40566492.81,34004319.12,37831797.43,7367696.528,2863217.132,0.4733,15854203.14,446140.3774,0.49413329,-2104167.245,272,35,2.540909091,0.291145833,10.48125,3839.169811,883.673,,9296.691453,0.217880403,945,712,1657,42.8141,-75.5419
12872,Oneida Healthcare Center,Hospital,Short Term Acute Care Hospital,321 Genesee Street,,Oneida,NY,13421,315.363.6000,NY - Madison,www.oneidahealthcare.org,Voluntary Nonprofit - Other,Active,101,9484.459221,-2.50E-03,14827.02922,-7.20E-03,31-Dec,215833542,73809474,142024068,137301034,78532508,9448688,8635238,0.6361,38939239,469565,0.652301248,-3404857,618,79,4.342335766,0.288593517,29.14794521,11898,1945,547,23802.08782,0.166288738,1428,825,2042,43.0788,-75.6548
12873,Rochester General Hospital,Hospital,Short Term Acute Care Hospital,1425 Portland Avenue,,Rochester,NY,14621,585.922.4000,NY - Monroe,www.rochestergeneral.org/rochester-general-hospital/,Voluntary Nonprofit - Other,Active,482,362217.2658,-4.40E-03,244685.9156,-7.20E-03,31-Dec,1831817109,765928644,1065888465,1072900905,758916204,98719902,92967822,0.5857,349157786,2047571,0.553265174,38338915,5312,715,5.567120521,0.882294094,425.2657534,159871,55609,2388,122259.24,0.348429456,7297,9817,15461,43.1949,-77.5848
12874,Highland Hospital,Hospital,Short Term Acute Care Hospital,1000 South Avenue,,Rochester,NY,14620,585.473.2200,NY - Monroe,www.urmc.rochester.edu/hh/,Voluntary Nonprofit - Other,Active,237,73635.872,-5.00E-04,14620.12617,-3.00E-04,31-Dec,500147384,270074974,230072410,212756166,287391218,47470334,54559337,0.4253,138670869,176320,0.596288454,45144481,2230,234,4.850417758,0.802889048,190.2847044,77791,21286,3155,38310.18,0.32412523,2363,5002,7365,43.1355,-77.6078
12875,University Of Rochester - Strong Memorial Hospital,Hospital,Short Term Acute Care Hospital,601 Elmwood Ave,,Rochester,NY,14642,585.275.2121,NY - Monroe,www.stronghealth.com/about/hospitals/smh.cfm,Voluntary Nonprofit - Other,Active,680,102616.0986,-1.30E-03,96737.84971,-1.00E-03,31-Dec,2459706295,1146528143,1313178152,1216203102,1243503193,182860132,8807055,0.4944,485546374,2446426,0.511293032,116247997,7827,1086,6.887314672,0.943845407,641.8148765,240629,47385,2816,103106.7,0.440777538,25467,9741,35208,43.124,-77.6318
12876,Unity Hospital Of Rochester,Hospital,Short Term Acute Care Hospital,1555 Long Pond Road,,Rochester,NY,14626,585.723.7000,NY - Monroe,www.unityhealth.org,Voluntary Nonprofit - Other,Active,276,60980.13641,-1.90E-03,46994.43627,-2.70E-03,31-Dec,706821425,316452098,390369327,301794365,405027060,39514450,23516731,0.4269,199395504,,0.615758824,-1291340,3077,304,5.309461326,0.788780193,217.7033334,76881,26863,1594,42862.39224,0.319570726,8198,5938,11713,43.1916,-77.7015
12877,Strong Memorial Hospital West (FKA Lakeside Memorial Hospital - Closed April 2013),Hospital,Short Term Acute Care Hospital,156 West Avenue,,Brockport,NY,14420,585.637.3131,NY - Monroe,www.lakesidehealth.com/,,Active,,2503.606726,,,-4.00E-03,,,,,,,,,,,,,,,,,,,,,,,1,,30,30,43.2201,-77.9442
12878,Monroe Community Hospital,Hospital,Short Term Acute Care Hospital,435 East Henrietta Road,,Rochester,NY,14620,585.760.6500,NY - Monroe,www.monroehosp.org,Governmental - County,Active,5,0,0,0,,31-Dec,100621721,100621721,,31618011,69003710,,,0.3142,27219292,,0.470291539,-1256534,1,1,4.851851852,7.18E-02,0.35890411,131,,,,,,,,43.1133,-77.6163
12879,St Marys Hospital - Amsterdam Memorial Campus (Closed - Outpatient Services Only),Hospital,Short Term Acute Care Hospital,4988 State Highway 30,,Amsterdam,NY,12010,518.842.3100,NY - Montgomery,www.smha.org/,Voluntary Nonprofit - Other,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8446,-74.2006
12880,St Marys Hospital At Amsterdam,Hospital,Short Term Acute Care Hospital,427 Guy Park Avenue,,Amsterdam,NY,12010,518.842.1900,NY - Montgomery,www.smha.org,Voluntary Nonprofit - Other,Active,100,20484.29005,0,0,0,30-Jun,379613359,125529865,254083494,242184684,137428675,21550788,24385399,0.6379,75912839,842499,0.665786205,10821522,1163,126,5.461821151,0.702,70.2,26752,4622,490,32976.14817,0.228655283,3623,1702,4139,42.9538,-74.2166
12881,North Shore University Hospital,Hospital,Short Term Acute Care Hospital,300 Community Drive,,Manhasset,NY,11030,516.562.0100,NY - Nassau,www.northshorelij.com/hospitals/location/north-shore-university-hospital,Voluntary Nonprofit - Other,Active,804,989359.3944,-9.80E-03,1799619.211,-1.00E-02,31-Dec,5298609768,3544932145,1753677623,3875746006,1422863762,301782891,122415609,0.7314,928843331,1256830,0.737363538,131601852,9079,1127,5.535372121,0.912650156,665.3219639,261729,39895,6637,123965.3329,0.513318481,16823,13639,30462,40.7734,-73.7031
12882,Winthrop - University Hospital,Hospital,Short Term Acute Care Hospital,259 First Street,,Mineola,NY,11501,516.663.0333,NY - Nassau,www.winthrop.org,Voluntary Nonprofit - Other,Active,505,328285.8372,-2.20E-03,242975.3733,-7.30E-03,31-Dec,3508060996,1909541552,1598519444,2434769148,1073291848,200803325,109938835,0.694,560762555,4588169,0.628445541,161676318,6066,572,5.432860142,0.891099959,450.0054795,173368,21926,3963,77772.38384,0.580021565,6162,8651,16983,40.7407,-73.643
12883,Long Beach Medical Center (Closed),Hospital,Short Term Acute Care Hospital,455 East Bay Drive,,Long Beach,NY,11561,516.897.1000,NY - Nassau,www.lbmc.org,,Closed,,,-6.70E-03,83897.9176,-8.50E-03,,,,,,,,,,,,,,,,,,,,,,7929.644788,0,768,0,768,40.5945,-73.6504
12884,South Nassau Communities Hospital,Hospital,Short Term Acute Care Hospital,One Healthy Way,,Oceanside,NY,11572,516.632.3000,NY - Nassau,www.southnassau.org/,Voluntary Nonprofit - Other,Active,328,799474.7751,-0.0088,688094.7857,-6.90E-03,31-Dec,1435319969,891281621,544038348,1053383387,381936582,104375701,43545010,0.7339,195259439,948776,0.610148326,111564505,2537,401,5.455718988,0.819377494,268.755818,106081,13891,1483,55317.29004,0.449990252,10747,4010,14757,40.6519,-73.631
12885,Long Island Jewish Medical Center,Hospital,Short Term Acute Care Hospital,270 - 05 76th Avenue,,New Hyde Park,NY,11040,718.470.7000,NY - Nassau,www.northshorelij.com/,Voluntary Nonprofit - Other,Active,757,543555.926,-2.00E-03,204619.808,-3.80E-03,31-Dec,4663218827,3103519595,1559699232,3357709576,1305509251,232065431,269203069,0.72,806526835,1905720,0.738245142,37895247,8461,505,4.973988056,0.805580867,609.8247162,224874,33629,885,115772.04,0.456582057,8056,10106,18162,40.7538,-73.7062
